,station_id,count_x,count_y,total_counts,station1,station2,station3,distance1,distance2,distance3
249,513,10440.0,10285,20725.0,R084-N049,R084-N051,R164-R160,0.006892000000000564,0.006892000000000564,0.011575000000014768
250,514,28330.0,29479,57809.0,R116-R155,R116-R154,R175-N078,0.019668659999993565,0.019668659999993565,0.021159699999991233
251,515,14022.0,13874,27896.0,R081-A014,R081-A015,R081-A016,0.010551060000011603,0.010551060000011603,0.010551060000011603
252,516,5837.0,5866,11703.0,R045-R233,R050-R244A,R050-R244,0.009320780000003026,0.010885219999998696,0.010885219999998696
253,517,17959.0,16445,34404.0,R047-R240,R047-R237B,R302-N600,0.001232999999992046,0.001232999999992046,0.012504999999997324
254,518,17279.0,17119,34398.0,R541-PTH17,R079-A007,R079-A006,0.01579836999997042,0.017175170000029993,0.017175170000029993
255,519,43624.0,43390,87014.0,R046-R238A,R046-R237,R045-R233,0.000785000000021796,0.000785000000021796,0.000785000000021796
256,520,14760.0,15064,29824.0,R081-A014,R081-A015,R081-A016,0.007843220000005147,0.007843220000005147,0.007843220000005147
257,522,9501.0,9285,18786.0,R049-R242A,R049-R242,R049-R242,0.0002479400000012788,0.0002479400000012788,0.0002479400000012788
258,523,24086.0,24063,48149.0,R031-R141,R031-R137,R031-R139,0.00462243000000484,0.00462243000000484,0.00462243000000484
259,524,6096.0,6137,12233.0,R033-R147,R033-R153,R033-R150,0.003966570000002889,0.003966570000002889,0.003966570000002889
260,525,20153.0,21115,41268.0,R175-N078,R175-H001,R032-R145,0.015565889999990645,0.015565889999990645,0.015648889999987148
261,526,14450.0,14247,28697.0,R541-PTH17,R021-N504,R021-N502,0.004477459999989719,0.006872600000001228,0.006872600000001228
262,528,17332.0,17136,34468.0,R046-R238,R045-R233,R453-N508,0.009055560000000185,0.009055560000000185,0.015738400000003594
263,529,13908.0,13965,27873.0,R031-R135,R020-N500,R020-N501A,0.007351829999997506,0.010756170000000509,0.010756170000000509
264,530,15236.0,15257,30493.0,R164-R160,R164-R159,R084-N051,0.010209000000031665,0.010209000000031665,0.01206200000001445
265,531,15530.0,15612,31142.0,R463-A046,R462-A044,R462-A043,0.008556160000011914,0.008556160000011914,0.008556160000011914
266,532,13182.0,13131,26313.0,R287-N419,R014-R206,R014-R208,0.02244699999999966,0.04761999999999489,0.04761999999999489
267,533,12982.0,12802,25784.0,R054-R500,R054-R501,R330-H006,0.006077779999998256,0.006077779999998256,0.0198006000000035
268,534,5958.0,6538,12496.0,R001-A060,R001-R101,R001-A058,0.000790949999995405,0.000790949999995405,0.000790949999995405
269,536,11665.0,11709,23374.0,R083-A031,R015-N304,R015-N303,0.01439204999999788,0.01889995000001221,0.01889995000001221
270,539,14045.0,14363,28408.0,R235-H009,R249-H014,R249-H013,0.005519909999989636,0.01689540999998229,0.01689540999998229
271,540,12317.0,12386,24703.0,R143-R228,R143-R229,R143-R230,0.002118019999990395,0.002118019999990395,0.002118019999990395
272,545,17008.0,16982,33990.0,R170-A036,R170-R221,R163-N510,0.014259280000004537,0.014259280000004537,0.019651279999990834
273,546,12932.0,12805,25737.0,R082-A027,R190-R131,R164-R160,0.006771499999992159,0.012966919999982451,0.029776080000011973
274,2000,10115.0,10353,20468.0,R001-A060,R258-N537,R083-A030,0.024111759999996707,0.03287624000000022,0.038542479999996715
275,2002,11055.0,11251,22306.0,R235-H009,R249-H013,R118-A066,0.006937999999969691,0.021390999999965743,0.03847100000002257
276,2003,16773.0,16421,33194.0,R330-H005,R170-A035,R170-A033,0.007193979999989608,0.011167600000000277,0.011167600000000277
277,2005,293.0,334,627.0,R299-N412,R059-R619,R041-R201,0.02144061999999991,0.030104380000011588,0.04362838000000835
278,2006,21523.0,20999,42522.0,R079-A007,R079-A006,R084-R158,0.003969869999998821,0.003969869999998821,0.007750130000005129
279,2008,15295.0,15402,30697.0,R041-R200A,R042-R202,R041-R200A,0.0035883899999973323,0.0035883899999973323,0.0035883899999973323
280,2009,6964.0,7073,14037.0,R540-PTH08,R540-PTH21,R088-A052,0.014345370000000912,0.014345370000000912,0.01473825000001483
281,2010,1302.0,1313,2615.0,R139-N090,R139-N089,R189-R125,0.00369243999999469,0.00369243999999469,0.012300820000007207
282,2012,12230.0,11427,23657.0,R131-R226,R131-R227A,R046-R237,0.010265999999973019,0.010265999999973019,0.012542999999972437
283,2017,6294.0,6049,12343.0,R049-R242,R049-R243,R017-N306,0.0075399399999938055,0.0075399399999938055,0.009418219999986377
284,2021,14705.0,14614,29319.0,R020-N501A,R020-N501,R023-A025,0.007924749999986602,0.007924749999986602,0.010455749999998432
285,2022,3475.0,3475,6950.0,R259-N602,R178-R247,R178-R248,0.005972999999990236,0.015180999999998335,0.015180999999998335
286,2023,4284.0,4341,8625.0,R017-N306,R016-N305A,R049-R242,0.0033625100000023167,0.0033625100000023167,0.0041291899999933435
287,3002,24056.0,24195,48251.0,R540-PTH08,R540-PTH21,R540-PTH22,0.005174000000032208,0.005174000000032208,0.005174000000032208
288,3016,13258.0,14334,27592.0,R177-R246,R468-TRAM1,R164-R160,0.003231159999991462,0.010106159999992315,0.020267839999995374
289,3040,3.0,13,16.0,R212-C022,R212-C021,R232-C019,0.006961000000003992,0.006961000000003992,0.00836499999999063
290,3041,2073.0,2100,4173.0,R153-N120,R153-N120A,R438-N121B,0.011214920000007567,0.011214920000007567,0.020718500000000972
291,3042,2224.0,2233,4457.0,R153-N120A,R153-N120,R153-N120A,0.0008417000000164876,0.0008417000000164876,0.0008417000000164876
292,3043,1391.0,1401,2792.0,R378-J009,R297-N113,R297-N114,0.01659519999999759,0.021453799999996193,0.021453799999996193
293,3044,825.0,806,1631.0,R199-N119,R199-N118,R435-J022,0.002472499999996103,0.002472499999996103,0.05386049999999898
294,3046,1773.0,1787,3560.0,R432-J017,R313-H033,R436-J023,0.027822999999990827,0.032578999999991254,0.058965999999998076
295,3047,2294.0,2298,4592.0,R249-H014,R249-H013,R432-J017,0.0322352999999822,0.0322352999999822,0.03413629999998591
296,3048,1493.0,1458,2951.0,R284-N111,R284-N112A,R316-N414A,0.01682500000000431,0.01682500000000431,0.016867999999988115
297,3049,2606.0,2588,5194.0,R057-B002,R129-N531,R098-B015,0.015193999999993935,0.029114999999990232,0.03459000000000856
298,3050,2137.0,2074,4211.0,R199-N118,R057-B002,R129-N531,0.005484200000005046,0.03739720000000801,0.0507717999999997
299,3052,2785.0,2793,5578.0,R378-J009,R381-J016,R317-N420B,0.01103700000000174,0.019580000000004816,0.03277800000000042
300,3053,1609.0,1553,3162.0,R269-N417,R380-J013,R456-R605,0.005989499999969894,0.026063500000006457,0.03761349999998487
301,3054,1919.0,1849,3768.0,R377-J007,R269-N418,R269-N417,0.011153800000002434,0.011540799999998796,0.011540799999998796
302,3055,2355.0,2294,4649.0,R317-N420B,R277-R635,R209-R636,0.016036700000015003,0.020722700000014527,0.02589269999999999
303,3056,2161.0,2164,4325.0,R268-H012,R268-N409,R277-R635,0.023406860000001473,0.023406860000001473,0.02353314000000495
304,3057,2612.0,2587,5199.0,R099-C008,R225-R606,R089-C003,0.03727697999999435,0.040559980000004714,0.0415928199999982
305,3058,2095.0,2015,4110.0,R127-N102,R127-N103,R108-R604,0.05032046000000179,0.05032046000000179,0.05312997999999425
306,3059,1495.0,1469,2964.0,R379-J012,R265-H017,R108-C001,0.01112020000000058,0.014618800000000931,0.051268200000009756
307,3060,1866.0,1875,3741.0,R286-N416,R286-N415,R353-J005,0.003090819999982841,0.003090819999982841,0.010718819999993912
308,3061,1109.0,1059,2168.0,R378-J009,R249-H014,R249-H013,0.009055570000001012,0.018753690000011147,0.018753690000011147
309,3062,2261.0,2268,4529.0,R286-N415,R286-N416,R286-N415,0.00133325000000184,0.00133325000000184,0.00133325000000184
310,3063,1426.0,1425,2851.0,R286-N416,R286-N415,R268-H012,0.004037160000002871,0.004037160000002871,0.01939399999999125
311,3064,3794.0,3782,7576.0,R378-J009,R266-H028,R266-H030,0.002323629999999355,0.034760890000001154,0.034760890000001154
312,3065,1762.0,1764,3526.0,R316-N414,R316-N414A,R316-N414,0.000117720000005761,0.000117720000005761,0.000117720000005761
313,3066,1792.0,1782,3574.0,R353-J005,R137-H027,R137-H026,0.0045817500000069344,0.035405089999997585,0.035405089999997585
314,3067,2590.0,2606,5196.0,R249-H014,R249-H013,R124-R624,0.013298000000013133,0.013298000000013133,0.03381399999999957
315,3068,1709.0,1745,3454.0,R353-J005,R250-H016,R250-H015,0.007433600000005924,0.008735600000001398,0.008735600000001398
316,3069,1953.0,1974,3927.0,R353-J005,R236-H023,R134-R507,0.0010618599999929756,0.030024859999990383,0.03896514000000906
317,3070,1842.0,1848,3690.0,R299-N412,R249-H014,R249-H013,0.007266029999982493,0.009512030000003335,0.009512030000003335
318,3071,2511.0,2525,5036.0,R299-N412,R316-N414A,R360-N401,0.001302039999998783,0.005525580000004027,0.03870304000000857
319,3072,1885.0,1868,3753.0,R353-J005,R299-N412,R294-H019,0.0029196100000064007,0.004168829999983359,0.013600390000000573
320,3074,3929.0,3869,7798.0,R250-H016,R250-H015,R121-R509,0.004704410000002213,0.004704410000002213,0.04284541000001241
321,3075,1258.0,1178,2436.0,R352-J003,R411-B009,R123-R622,0.004579839999991009,0.03235084000001365,0.03645918000000137
322,3076,4209.0,4138,8347.0,R265-H017,R460-J002,R460-J001,0.005672179999997695,0.013215180000003102,0.013215180000003102
323,3077,4657.0,4563,9220.0,R268-N409,R460-J002,R460-J001,0.0057435700000070256,0.007192250000002787,0.007192250000002787
324,3078,6110.0,5978,12088.0,R460-J002,R460-J001,R287-N419,0.002949800000003222,0.002949800000003222,0.020603440000002138
325,3080,3994.0,3957,7951.0,R460-J002,R460-J002,R460-J001,0.00263400000001468,0.00263400000001468,0.00263400000001468
326,3081,4197.0,4156,8353.0,R249-H014,R249-H013,R250-H016,0.002807000000011328,0.002807000000011328,0.003365000000002283
327,3082,5308.0,5294,10602.0,R268-H012,R268-N409,R250-H016,0.002380370000011567,0.002380370000011567,0.010943610000005322
328,3083,2669.0,2577,5246.0,R250-H016,R250-H015,R199-N118,0.0009326600000036933,0.0009326600000036933,0.03269766000001084
329,3085,4815.0,4870,9685.0,R235-H009,R460-J001,R460-J002,0.003326999999991642,0.0066740000000038435,0.0066740000000038435
330,3086,6856.0,6852,13708.0,R249-H014,R249-H013,R235-H009,0.0009559999999879665,0.0009559999999879665,0.014204999999996915
331,3087,5506.0,5454,10960.0,R268-H012,R268-N409,R268-H012,0.001009969999991256,0.001009969999991256,0.001009969999991256
332,3088,2395.0,2417,4812.0,R268-H012,R268-N409,R235-H009,0.00263710000001538,0.00263710000001538,0.005750899999974024
333,3091,67.0,63,130.0,R235-H009,R286-N416,R134-R507,0.008193000000012773,0.023298000000004038,0.024809000000004744
334,3092,7893.0,8578,16471.0,R463-A046,R462-A044,R462-A043,0.04276435000000589,0.04276435000000589,0.04276435000000589
335,3093,13284.0,13379,26663.0,R235-H009,R142-A061,R118-A066,0.00210608000000434,0.030231919999998524,0.04259491999999909
336,3094,3168.0,3158,6326.0,R249-H013,R235-H009,R359-N400A,0.003146279999981516,0.012014720000003365,0.03052871999999951
337,3095,2185.0,2164,4349.0,R359-N307,R359-N400A,R359-N400,0.028072199999989778,0.028072199999989778,0.028072199999989778
338,3096,6048.0,6139,12187.0,R269-N418,R259-N602,R462-A044,0.03064300000001907,0.04072900000002022,0.04910000000003123
339,3100,4587.0,4570,9157.0,R256-N408A,R353-J005,R461-N519A,0.003949339999984147,0.021096779999993487,0.049162220000006585
340,3101,6038.0,6058,12096.0,R239-N403,R311-A064,R139-N090,0.010947909999998728,0.039650090000009186,0.05044366999999994
341,3102,3843.0,3842,7685.0,R299-N412,R322-R216,R322-R215,0.015758740000038074,0.047401259999958256,0.047401259999958256
342,3105,2250.0,2284,4534.0,R256-N408A,R300-N521,R300-N523,0.005018000000013956,0.034901000000004956,0.034901000000004956
343,3106,4774.0,4703,9477.0,R249-H014,R249-H013,R377-J007,0.009683999999985815,0.009683999999985815,0.024428000000035865
344,3107,7506.0,7725,15231.0,R268-H012,R259-N602,R300-N521,0.009772749999996222,0.037149249999991696,0.03792424999999611
345,3108,6688.0,6425,13113.0,R194-R217A,R461-N519A,R461-N519,0.05139999999998679,0.05213700000002319,0.05213700000002319
346,3109,4300.0,4352,8652.0,R235-H009,R460-J002,R194-R217A,0.009223000000005754,0.01922400000000124,0.039829999999994925
347,3110,6773.0,6777,13550.0,R259-N602,R269-N417,R269-N418,0.03231198999998952,0.03791766999999169,0.03791766999999169
348,3112,9346.0,9513,18859.0,R160-R219,R290-R121,R290-R123,0.03424800000000516,0.0484119999999848,0.0484119999999848
349,3113,6069.0,6085,12154.0,R469-TRAM2,R248-H007A,R160-R219,0.027206000000006725,0.02842000000000411,0.03730600000000095
350,3115,4679.0,4777,9456.0,R138-N080,R138-N083,R179-R249,0.04554413999998985,0.04554413999998985,0.04761825999999303
351,3116,5261.0,5411,10672.0,R138-N080,R138-N083,R123-R622,0.042707999999997526,0.042707999999997526,0.062157999999996605
352,3117,4366.0,4373,8739.0,R170-A037,R170-A036,R170-R221,0.032832000000013295,0.032832000000013295,0.032832000000013295
353,3118,5720.0,5742,11462.0,R259-N602,R170-A037,R170-A036,0.023998999999967907,0.038561999999984664,0.038561999999984664
354,3119,7868.0,7922,15790.0,R276-R503,R134-R507,R239-N405,0.0008690500000128054,0.00528104999999357,0.011310949999995046
355,3121,1920.0,1917,3837.0,R291-R517,R291-R516,R353-J005,0.017029439999987517,0.017029439999987517,0.04144692000001271
356,3122,1254.0,1260,2514.0,R291-R517,R291-R516,R082-A027,0.02507495999999776,0.02507495999999776,0.034019459999996116
357,3123,1447.0,1465,2912.0,R291-R517,R291-R516,R327-R521,0.004550129999998376,0.004550129999998376,0.023501129999999648
358,3124,5308.0,5348,10656.0,R359-N400,R359-N400A,R359-N307,0.00945100000000565,0.00945100000000565,0.00945100000000565
359,3125,3542.0,3553,7095.0,R360-N401,R346-R508,R272-R133,0.003216520000009382,0.004459199999999441,0.04372579999999715
360,3126,4446.0,4409,8855.0,R359-N400,R346-R508,R303-N603,0.0019231599999898208,0.002259840000000679,0.007601159999993001
361,3127,1520.0,1543,3063.0,R259-N602,R022-A022,R022-N506,0.010628999999994448,0.03592599999999635,0.03592599999999635
362,3128,1166.0,1158,2324.0,R346-R508,R121-R509,R047-R240,0.004074790000011319,0.0057887899999968795,0.03232020999999463
363,3129,7514.0,7489,15003.0,R121-R509,R121-R509,R047-R240,0.0011538199999989729,0.0011538199999989729,0.03695517999999254
364,3130,2862.0,2850,5712.0,R303-N603,R090-R510,R298-N318,0.001618239999984894,0.01083151999999643,0.037746519999998895
365,3131,3425.0,3419,6844.0,R079-A007,R079-A006,R084-R158,0.013345219999997937,0.013345219999997937,0.020626420000013468
366,3132,8504.0,8521,17025.0,R302-N600,R049-R242,R049-R243,0.0064762499999915235,0.007174889999994605,0.007174889999994605
367,3134,7085.0,6914,13999.0,R319-N601A,R050-R244A,R302-N600,0.002659210000004464,0.0027468900000044982,0.012679209999994612
368,3135,4852.0,4850,9702.0,R177-R246,R164-R160,R164-R159,0.009279299999995771,0.026805759999980694,0.026805759999980694
369,3136,6180.0,6013,12193.0,R079-A007,R079-A006,R049-R242A,0.0034915699999942262,0.0034915699999942262,0.009790569999992726
370,3137,15033.0,15050,30083.0,R177-R246,R051-R245A,R051-A002,0.007521929999988686,0.010865410000000963,0.010865410000000963
371,3139,5546.0,5527,11073.0,R177-R246,R468-TRAM1,R164-R160,0.0033965000000009127,0.010271500000001765,0.020102499999985923
372,3140,13333.0,13328,26661.0,R177-R246,R276-R503,R276-R506,0.01376065999999554,0.028808659999988606,0.028808659999988606
373,3141,18089.0,18056,36145.0,R319-N601,R079-A007,R079-A006,0.008348339999997734,0.015283339999996315,0.015283339999996315
374,3142,13284.0,13337,26621.0,R468-TRAM1,R178-R247,R015-N303,0.0031163800000086894,0.013473820000001524,0.015304179999994005
375,3143,11468.0,11131,22599.0,R177-R246,R281-N046,R468-TRAM1,0.008813939999988918,0.013793939999992233,0.01568893999998977
376,3144,1064.0,1050,2114.0,R178-R248,R281-N046,R334-N034,0.004006319999973584,0.018620319999975266,0.0246686800000262
377,3145,5107.0,4876,9983.0,R179-R249,R179-R250,R281-N046,0.003037850000012554,0.003037850000012554,0.021759149999994065
378,3146,4501.0,4501,9002.0,R281-N046,R452-R161A,R452-R161B,0.01983074000000329,0.028004059999986453,0.028004059999986453
379,3147,2189.0,2197,4386.0,R179-R249,R469-TRAM2,R281-N046,0.0029424799999944184,0.02067751999999956,0.02479353999999745
380,3148,7084.0,7144,14228.0,R144-R251,R281-N046,R452-R161A,0.010450439999999617,0.025822260000005315,0.034145439999996086
381,3150,4044.0,4010,8054.0,R281-N046,R134-R507,R095-R515,0.028540030000002048,0.03384413000001274,0.03635196999999124
382,3151,5844.0,5762,11606.0,R177-R246,R360-N401,R324-R303,0.01881906999999927,0.028881729999994832,0.02952693000000295
383,3152,2733.0,2729,5462.0,R177-R246,R084-N049,R084-N051,0.0034104200000015794,0.021318420000007166,0.021318420000007166
384,3153,99.0,101,200.0,R177-R246,R178-R247,R178-R248,0.004945839999997759,0.00623289999998633,0.00623289999998633
385,3154,5184.0,5153,10337.0,R177-R246,R164-R160,R164-R159,0.010453780000005963,0.023954059999994115,0.023954059999994115
386,3155,5124.0,5105,10229.0,R319-N601,R319-N601A,R319-N601A,0.0005615399999996384,0.0005615399999996384,0.0005615399999996384
387,3156,9781.0,9815,19596.0,R079-A007,R079-A006,R276-R506,0.02161817999999016,0.02161817999999016,0.024076179999987346
388,3157,2827.0,2837,5664.0,R181-R254,R181-R253,R281-N046,0.020043389999997885,0.020043389999997885,0.032296310000006656
389,3158,13661.0,12532,26193.0,R164-R160,R164-R160A,R164-R159,0.002165770000011946,0.002165770000011946,0.002165770000011946
390,3159,11183.0,10710,21893.0,R164-R160,R164-R160A,R164-R159,0.0019327900000050136,0.0019327900000050136,0.0019327900000050136
391,3160,10142.0,9329,19471.0,R281-N046,R452-R161A,R452-R161B,0.006073470000004022,0.008557469999999512,0.008557469999999512
392,3161,8322.0,6696,15018.0,R452-R161B,R187-N044,R187-N045,0.006235639999999876,0.006387359999990849,0.006387359999990849
393,3162,6092.0,5735,11827.0,R166-R162,R166-R163,R187-N044,0.0014655199999964452,0.0014655199999964452,0.010747140000006539
394,3163,15396.0,13262,28658.0,R164-R160,R164-R159,R164-R160A,0.004425979999986396,0.004425979999986396,0.004425979999986396
395,3164,17911.0,14479,32390.0,R281-N046,R452-R161A,R452-R161B,0.0040992499999887855,0.004444749999997555,0.004444749999997555
396,3165,17309.0,16000,33309.0,R281-N046,R281-N046,R452-R161A,0.0005665600000028803,0.0005665600000028803,0.008694179999984897
397,3166,8177.0,8064,16241.0,R166-R162,R187-N044,R187-N045,0.008980319999999153,0.014332320000001175,0.014332320000001175
398,3167,15365.0,14930,30295.0,R452-R161B,R187-N044,R187-N045,0.0020746399999964638,0.010548359999994261,0.010548359999994261
399,3168,12371.0,11889,24260.0,R186-N043,R187-N045,R166-R162,0.0017604000000019937,0.005823599999999374,0.011175600000001396
400,3169,5503.0,5466,10969.0,R167-R164,R167-R165,R186-N043,0.006926579999998239,0.006926579999998239,0.013715959999998972
401,3170,7552.0,7033,14585.0,R186-N043,R186-N042,R166-R162,0.004704269999990629,0.004704269999990629,0.00823173000001276
402,3171,9017.0,8701,17718.0,R167-R164,R166-R162,R166-R163,0.004280489999999304,0.004639510000011171,0.004639510000011171
403,3172,5695.0,5373,11068.0,R281-N046,R452-R161A,R452-R161B,0.004173509999993996,0.004370489999992344,0.004370489999992344
404,3173,8120.0,8029,16149.0,R452-R161A,R452-R161B,R281-N046,0.008041849999997908,0.008041849999997908,0.01444990999999618
405,3175,10093.0,9617,19710.0,R452-R161A,R452-R161B,R164-R160,0.0020684800000054793,0.0020684800000054793,0.0047084000000126025
406,3177,7174.0,6158,13332.0,R167-R164,R167-R165,R186-N043,0.003171300000005317,0.003171300000005317,0.009132700000009208
407,3178,5008.0,4917,9925.0,R166-R162,R166-R163,R187-N045,0.003959639999997933,0.003959639999997933,0.014185640000000888
408,3179,1634.0,1602,3236.0,R401-K017,R413-K019,R252-N101,0.015155000000007135,0.02170600000000178,0.049830999999997516
409,3182,3234.0,3227,6461.0,R041-R200A,R042-R202,R056-R609,0.02071799999999513,0.02071799999999513,0.037850999999996304
410,3183,,1,,R543-PTH05,R543-PTH05,R551-PTH04,0.0009249000000082219,0.0009249000000082219,0.012786300000001916
411,3184,,4,,R543-PTH05,R551-PTH04,R029-N091,0.003119500000011044,0.014794700000003047,0.025173500000008175
412,3185,,5,,R551-PTH04,R543-PTH05,R543-PTH05,0.003372499999962031,0.011816499999980579,0.011816499999980579
413,3186,,2,,R551-PTH04,R551-PTH04,R543-PTH05,0.0007616000000112422,0.0007616000000112422,0.011969399999998132
414,3192,,1,,R551-PTH04,R543-PTH05,R552-PTH03,0.021718999999990274,0.02817200000000497,0.029073400000022787
415,3196,,1,,R551-PTH04,R552-PTH03,R543-PTH05,0.02581760000001765,0.03214079999997921,0.03854860000002702
416,3199,,6,,R543-PTH05,R551-PTH04,R290-R122,0.012923599999965063,0.01937659999997976,0.02730700000002173
417,3203,,1,,R551-PTH04,R543-PTH05,R552-PTH03,0.009351279999997075,0.02208228000000645,0.024173720000007393
418,3205,,2,,R551-PTH04,R543-PTH05,R543-PTH05,0.010358129999993082,0.01681113000000778,0.01681113000000778
419,3211,,1,,R551-PTH04,R543-PTH05,R552-PTH03,0.005337689999983297,0.01806868999999267,0.02818731000002117
420,3213,,2,,R551-PTH04,R543-PTH05,R552-PTH03,0.006497709999990775,0.016454549999998846,0.029801450000014995
421,3221,1287.0,1305,2592.0,R223-R520,R223-R519,R378-J009,0.01726999999998924,0.01726999999998924,0.04581600000000918
422,3223,3864.0,3859,7723.0,R020-N501A,R020-N501,R259-N602,0.013001580000000956,0.013001580000000956,0.015514419999995255
423,3226,6021.0,4685,10706.0,R187-N044,R187-N045,R166-R162,0.002094000000013807,0.002094000000013807,0.009690000000006194
424,3231,3604.0,3535,7139.0,R319-N601,R319-N601A,R079-A006,0.003407989999992367,0.003407989999992367,0.010342989999990948
425,3232,7562.0,8666,16228.0,R231-C010,R231-C011,R287-N419,0.012412199999992879,0.012412199999992879,0.023784580000004496
426,3233,18185.0,18318,36503.0,R049-R242A,R049-R243,R302-N600,0.006326819999998179,0.006326819999998179,0.006989460000006886
427,3235,12054.0,12031,24085.0,R013-N069,R013-N071,R012-N072,0.013615780000009181,0.013615780000009181,0.013615780000009181
428,3236,12435.0,12229,24664.0,R012-N067,R013-N069,R020-N501A,0.0070814999999981865,0.0070814999999981865,0.012821499999994046
429,3241,2654.0,2599,5253.0,R317-N420B,R381-J016,R283-N110,0.023968000000003542,0.02839000000000169,0.029246999999998025
430,3242,5077.0,5032,10109.0,R089-C003,R089-C004,R225-R606,0.0070513700000063295,0.0070513700000063295,0.0072498900000042
431,3243,4342.0,4276,8618.0,R259-N602,R020-N501A,R020-N501,0.009195409999989579,0.019320590000006632,0.019320590000006632
432,3244,13228.0,13288,26516.0,R138-N080,R248-H007,R239-N403,0.006469339999995327,0.013720659999997054,0.04059165999999692
433,3245,1.0,103,104.0,R212-C022,R212-C021,R232-C019,0.006920479999998008,0.006920479999998008,0.008405519999996613
434,3246,245.0,238,483.0,R085-A039,R085-A038,R286-N416,0.036471529999992924,0.036471529999992924,0.043541190000006225
435,3249,2169.0,2172,4341.0,R198-N117,R198-N116,R135-R644,0.002700819999994053,0.002700819999994053,0.041067980000001114
436,3254,3924.0,3932,7856.0,R041-R200A,R042-R202,R041-R201,0.013232150000007437,0.013232150000007437,0.013232150000007437
437,3255,33528.0,33892,67420.0,R031-R135,R031-R139,R047-R240,0.0038451700000052824,0.0038451700000052824,0.019003470000001244
438,3256,18542.0,18612,37154.0,R290-R124,R290-R122,R290-R121,0.006439660000005176,0.006439660000005176,0.006439660000005176
439,3258,8261.0,8311,16572.0,R293-R142,R293-R138,R175-N078,0.00928271000000791,0.00928271000000791,0.00987382999999653
440,3259,12224.0,12311,24535.0,R023-N507,R023-A025,R022-N505,0.011497600000005548,0.011497600000005548,0.011497600000005548
441,3260,15723.0,16056,31779.0,R461-N519A,R461-N519,R282-N087,0.0021839999999997417,0.0021839999999997417,0.007867260000011811
442,3263,22672.0,23985,46657.0,R160-R219,R170-R221,R170-A035,0.0009934700000044927,0.00577952999999809,0.00577952999999809
443,3267,,1,,R543-PTH05,R551-PTH04,R029-N094,0.009819699999994214,0.011547660000012172,0.028856699999998625
444,3270,,1,,R551-PTH04,R543-PTH05,R552-PTH03,0.008368789999984472,0.021099789999993845,0.025156210000019996
445,3272,,1,,R551-PTH04,R543-PTH05,R552-PTH03,0.006792149999995445,0.01952315000000482,0.026732850000009023
446,3275,,1,,R551-PTH04,R543-PTH05,R118-A066,0.00522235999999765,0.007508640000011724,0.03871364000001165
447,3276,,2,,R551-PTH04,R543-PTH05,R543-PTH05,0.005416169999996612,0.011869170000011309,0.011869170000011309
448,3282,15801.0,15852,31653.0,R178-R247,R178-R248,R144-R251,0.009919000000003564,0.009919000000003564,0.011171999999994853
449,3283,7603.0,6520,14123.0,R186-N043,R186-N042,R167-R164,0.003862910000002273,0.003862910000002273,0.006197089999993466
450,3284,3065.0,3080,6145.0,R179-R249,R179-R250,R179-R249,0.0023437800000039033,0.0023437800000039033,0.0023437800000039033
451,3285,5249.0,4954,10203.0,R167-R164,R167-R165,R167-R166,0.0017439999999950828,0.0017439999999950828,0.0017439999999950828
452,3286,5008.0,5030,10038.0,R179-R249,R179-R250,R323-R301,0.004517699999986746,0.004517699999986746,0.0188413000000196
453,3287,1893.0,1705,3598.0,R167-R165,R167-R166,R251-N039,0.0025580000000076097,0.0025580000000076097,0.013842000000003907
454,3288,5461.0,5511,10972.0,R179-R249,R281-N046,R452-R161A,0.007911599999992802,0.030340599999995277,0.03337259999998565
455,3289,3985.0,3833,7818.0,R168-R168,R167-R165,R167-R166,0.004226699999996697,0.004436300000001836,0.004436300000001836
456,3290,4090.0,4107,8197.0,R179-R249,R180-R252,R206-R305,0.011039699999976449,0.014068699999981504,0.030265700000015272
457,3292,5465.0,5457,10922.0,R144-R251,R186-N043,R186-N042,0.006547899999986839,0.011507899999983806,0.011507899999983806
458,3293,4925.0,4906,9831.0,R168-R168A,R168-R168,R251-N039,0.003317000000002679,0.003317000000002679,0.009664000000000783
459,3294,4245.0,4208,8453.0,R179-R249,R179-R250,R144-R251,0.00423059999999964,0.00423059999999964,0.006677399999993838
460,3295,11951.0,10217,22168.0,R251-N039,R251-N040,R251-N039,0.0005409999999983484,0.0005409999999983484,0.0005409999999983484
461,3296,3578.0,3695,7273.0,R179-R250,R187-N044,R187-N045,0.00959055999999947,0.024248560000010855,0.024248560000010855
462,3297,2326.0,2242,4568.0,R288-N539A,R204-N546,R204-N545,0.002830030000005479,0.024963370000016027,0.024963370000016027
463,3298,3544.0,3588,7132.0,R129-N532,R318-N422,R283-N110,0.003169240000005402,0.019246239999993975,0.020126240000003293
464,3299,1599.0,1613,3212.0,R323-R301,R186-N043,R186-N042,0.011233000000018478,0.019199999999997885,0.019199999999997885
465,3300,3677.0,3481,7158.0,R454-C015,R246-C015,R063-R627,0.016759120000003236,0.01677112000000136,0.0542638800000077
466,3301,9703.0,9242,18945.0,R251-N039,R251-N040,R168-R168A,0.003706700000002172,0.003706700000002172,0.006200300000003267
467,3302,1279.0,1204,2483.0,R314-N037,R251-N040,R159-R173,0.003771930000006307,0.005621469999994133,0.011472530000006032
468,3303,2745.0,2767,5512.0,R129-N531,R220-N534,R057-B002,0.004686889999987898,0.005335110000004306,0.01791268999998863
